ticket_id,incident_id,opened_at,resolved_at,priority,status,assignment_group,service,configuration_item,category,resolution_hours,sla_breached,root_cause_code,source_updated_at
INC-202600126,INC-202600126,2026-01-11T12:00:00+00:00,2026-01-11T13:00:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-01-11T13:00:00+00:00
INC-202600127,INC-202600127,2026-01-11T14:00:00+00:00,2026-01-11T15:06:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-01-11T15:06:00+00:00
INC-202600128,INC-202600128,2026-01-11T16:00:00+00:00,2026-01-11T20:42:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.7,False,application_error,2026-01-11T20:42:00+00:00
INC-202600129,INC-202600129,2026-01-11T18:00:00+00:00,2026-01-11T20:18:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.3,False,application_error,2026-01-11T20:18:00+00:00
INC-202600130,INC-202600130,2026-01-11T20:00:00+00:00,2026-01-11T21:24:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-01-11T21:24:00+00:00
INC-202600131,INC-202600131,2026-01-11T22:00:00+00:00,2026-01-11T23:30:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-01-11T23:30:00+00:00
INC-202600132,INC-202600132,2026-01-12T00:00:00+00:00,2026-01-12T05:06:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.1,False,application_error,2026-01-12T05:06:00+00:00
INC-202600133,INC-202600133,2026-01-12T02:00:00+00:00,2026-01-12T04:00:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.0,False,application_error,2026-01-12T04:00:00+00:00
INC-202600134,INC-202600134,2026-01-12T04:00:00+00:00,2026-01-12T05:06:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-01-12T05:06:00+00:00
INC-202600135,INC-202600135,2026-01-12T06:00:00+00:00,2026-01-12T07:12:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-01-12T07:12:00+00:00
INC-202600136,INC-202600136,2026-01-12T08:00:00+00:00,2026-01-12T12:48:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.8,False,certificate_expiry,2026-01-12T12:48:00+00:00
INC-202600137,INC-202600137,2026-01-12T10:00:00+00:00,2026-01-12T12:24:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.4,False,application_error,2026-01-12T12:24:00+00:00
INC-202600138,INC-202600138,2026-01-12T12:00:00+00:00,2026-01-12T13:30:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-01-12T13:30:00+00:00
INC-202600139,INC-202600139,2026-01-12T14:00:00+00:00,2026-01-12T15:36:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-01-12T15:36:00+00:00
INC-202600140,INC-202600140,2026-01-12T16:00:00+00:00,2026-01-12T20:30:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.5,True,application_error,2026-01-12T20:30:00+00:00
INC-202600141,INC-202600141,2026-01-12T18:00:00+00:00,2026-01-12T20:06:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.1,False,application_error,2026-01-12T20:06:00+00:00
INC-202600142,INC-202600142,2026-01-12T20:00:00+00:00,2026-01-12T21:12:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-01-12T21:12:00+00:00
INC-202600143,INC-202600143,2026-01-12T22:00:00+00:00,2026-01-12T23:18:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-01-12T23:18:00+00:00
INC-202600144,INC-202600144,2026-01-13T00:00:00+00:00,2026-01-13T04:54:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.9,False,application_error,2026-01-13T04:54:00+00:00
INC-202600145,INC-202600145,2026-01-13T02:00:00+00:00,2026-01-13T04:30:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.5,False,application_error,2026-01-13T04:30:00+00:00
INC-202600146,INC-202600146,2026-01-13T04:00:00+00:00,2026-01-13T05:36:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-01-13T05:36:00+00:00
INC-202600147,INC-202600147,2026-01-13T06:00:00+00:00,2026-01-13T07:00:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-01-13T07:00:00+00:00
INC-202600148,INC-202600148,2026-01-13T08:00:00+00:00,2026-01-13T12:36:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.6,False,application_error,2026-01-13T12:36:00+00:00
INC-202600149,INC-202600149,2026-01-13T10:00:00+00:00,2026-01-13T12:12:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.2,False,application_error,2026-01-13T12:12:00+00:00
INC-202600150,INC-202600150,2026-01-13T12:00:00+00:00,2026-01-13T13:18:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-01-13T13:18:00+00:00
INC-202600151,INC-202600151,2026-01-13T14:00:00+00:00,2026-01-13T15:24:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-01-13T15:24:00+00:00
INC-202600152,INC-202600152,2026-01-13T16:00:00+00:00,2026-01-13T21:00:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.0,False,application_error,2026-01-13T21:00:00+00:00
INC-202600153,INC-202600153,2026-01-13T18:00:00+00:00,2026-01-13T20:36:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.6,False,certificate_expiry,2026-01-13T20:36:00+00:00
INC-202600154,INC-202600154,2026-01-13T20:00:00+00:00,2026-01-13T21:00:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-01-13T21:00:00+00:00
INC-202600155,INC-202600155,2026-01-13T22:00:00+00:00,2026-01-13T23:06:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-01-13T23:06:00+00:00
INC-202600156,INC-202600156,2026-01-14T00:00:00+00:00,2026-01-14T04:42:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.7,False,application_error,2026-01-14T04:42:00+00:00
INC-202600157,INC-202600157,2026-01-14T02:00:00+00:00,2026-01-14T04:18:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.3,False,application_error,2026-01-14T04:18:00+00:00
INC-202600158,INC-202600158,2026-01-14T04:00:00+00:00,2026-01-14T05:24:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-01-14T05:24:00+00:00
INC-202600159,INC-202600159,2026-01-14T06:00:00+00:00,2026-01-14T07:30:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-01-14T07:30:00+00:00
INC-202600160,INC-202600160,2026-01-14T08:00:00+00:00,2026-01-14T13:06:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.1,True,application_error,2026-01-14T13:06:00+00:00
INC-202600161,INC-202600161,2026-01-14T10:00:00+00:00,2026-01-14T12:00:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.0,False,application_error,2026-01-14T12:00:00+00:00
INC-202600162,INC-202600162,2026-01-14T12:00:00+00:00,2026-01-14T13:06:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-01-14T13:06:00+00:00
INC-202600163,INC-202600163,2026-01-14T14:00:00+00:00,2026-01-14T15:12:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-01-14T15:12:00+00:00
INC-202600164,INC-202600164,2026-01-14T16:00:00+00:00,2026-01-14T20:48:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.8,False,application_error,2026-01-14T20:48:00+00:00
INC-202600165,INC-202600165,2026-01-14T18:00:00+00:00,2026-01-14T20:24:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.4,False,application_error,2026-01-14T20:24:00+00:00
INC-202600166,INC-202600166,2026-01-14T20:00:00+00:00,2026-01-14T21:30:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-01-14T21:30:00+00:00
INC-202600167,INC-202600167,2026-01-14T22:00:00+00:00,2026-01-14T23:36:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-01-14T23:36:00+00:00
INC-202600168,INC-202600168,2026-01-15T00:00:00+00:00,2026-01-15T04:30:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.5,False,application_error,2026-01-15T04:30:00+00:00
INC-202600169,INC-202600169,2026-01-15T02:00:00+00:00,2026-01-15T04:06:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.1,False,application_error,2026-01-15T04:06:00+00:00
INC-202600170,INC-202600170,2026-01-15T04:00:00+00:00,2026-01-15T05:12:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,certificate_expiry,2026-01-15T05:12:00+00:00
INC-202600171,INC-202600171,2026-01-15T06:00:00+00:00,2026-01-15T07:18:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-01-15T07:18:00+00:00
INC-202600172,INC-202600172,2026-01-15T08:00:00+00:00,2026-01-15T12:54:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.9,False,application_error,2026-01-15T12:54:00+00:00
INC-202600173,INC-202600173,2026-01-15T10:00:00+00:00,2026-01-15T12:30:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.5,False,application_error,2026-01-15T12:30:00+00:00
INC-202600174,INC-202600174,2026-01-15T12:00:00+00:00,2026-01-15T13:36:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-01-15T13:36:00+00:00
INC-202600175,INC-202600175,2026-01-15T14:00:00+00:00,2026-01-15T15:00:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-01-15T15:00:00+00:00
INC-202600176,INC-202600176,2026-01-15T16:00:00+00:00,2026-01-15T20:36:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.6,False,application_error,2026-01-15T20:36:00+00:00
INC-202600177,INC-202600177,2026-01-15T18:00:00+00:00,2026-01-15T20:12:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.2,False,application_error,2026-01-15T20:12:00+00:00
INC-202600178,INC-202600178,2026-01-15T20:00:00+00:00,2026-01-15T21:18:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-01-15T21:18:00+00:00
INC-202600179,INC-202600179,2026-01-15T22:00:00+00:00,2026-01-15T23:24:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-01-15T23:24:00+00:00
INC-202600180,INC-202600180,2026-01-16T00:00:00+00:00,2026-01-16T05:00:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.0,True,application_error,2026-01-16T05:00:00+00:00
INC-202600181,INC-202600181,2026-01-16T02:00:00+00:00,2026-01-16T04:36:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.6,False,application_error,2026-01-16T04:36:00+00:00
INC-202600182,INC-202600182,2026-01-16T04:00:00+00:00,2026-01-16T05:00:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-01-16T05:00:00+00:00
INC-202600183,INC-202600183,2026-01-16T06:00:00+00:00,2026-01-16T07:06:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-01-16T07:06:00+00:00
INC-202600184,INC-202600184,2026-01-16T08:00:00+00:00,2026-01-16T12:42:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.7,False,application_error,2026-01-16T12:42:00+00:00
INC-202600185,INC-202600185,2026-01-16T10:00:00+00:00,2026-01-16T12:18:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.3,False,application_error,2026-01-16T12:18:00+00:00
INC-202600186,INC-202600186,2026-01-16T12:00:00+00:00,2026-01-16T13:24:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-01-16T13:24:00+00:00
INC-202600187,INC-202600187,2026-01-16T14:00:00+00:00,2026-01-16T15:30:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,certificate_expiry,2026-01-16T15:30:00+00:00
INC-202600188,INC-202600188,2026-01-16T16:00:00+00:00,2026-01-16T21:06:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.1,False,application_error,2026-01-16T21:06:00+00:00
INC-202600189,INC-202600189,2026-01-16T18:00:00+00:00,2026-01-16T20:00:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.0,False,application_error,2026-01-16T20:00:00+00:00
INC-202600190,INC-202600190,2026-01-16T20:00:00+00:00,2026-01-16T21:06:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-01-16T21:06:00+00:00
INC-202600191,INC-202600191,2026-01-16T22:00:00+00:00,2026-01-16T23:12:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-01-16T23:12:00+00:00
INC-202600192,INC-202600192,2026-01-17T00:00:00+00:00,2026-01-17T04:48:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.8,False,application_error,2026-01-17T04:48:00+00:00
INC-202600193,INC-202600193,2026-01-17T02:00:00+00:00,2026-01-17T04:24:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.4,False,application_error,2026-01-17T04:24:00+00:00
INC-202600194,INC-202600194,2026-01-17T04:00:00+00:00,2026-01-17T05:30:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-01-17T05:30:00+00:00
INC-202600195,INC-202600195,2026-01-17T06:00:00+00:00,2026-01-17T07:36:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-01-17T07:36:00+00:00
INC-202600196,INC-202600196,2026-01-17T08:00:00+00:00,2026-01-17T12:30:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.5,False,application_error,2026-01-17T12:30:00+00:00
INC-202600197,INC-202600197,2026-01-17T10:00:00+00:00,2026-01-17T12:06:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.1,False,application_error,2026-01-17T12:06:00+00:00
INC-202600198,INC-202600198,2026-01-17T12:00:00+00:00,2026-01-17T13:12:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-01-17T13:12:00+00:00
INC-202600199,INC-202600199,2026-01-17T14:00:00+00:00,2026-01-17T15:18:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-01-17T15:18:00+00:00
INC-202600200,INC-202600200,2026-01-17T16:00:00+00:00,2026-01-17T20:54:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.9,True,application_error,2026-01-17T20:54:00+00:00
INC-202600201,INC-202600201,2026-01-17T18:00:00+00:00,2026-01-17T20:30:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.5,False,application_error,2026-01-17T20:30:00+00:00
INC-202600202,INC-202600202,2026-01-17T20:00:00+00:00,2026-01-17T21:36:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-01-17T21:36:00+00:00
INC-202600203,INC-202600203,2026-01-17T22:00:00+00:00,2026-01-17T23:00:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-01-17T23:00:00+00:00
INC-202600204,INC-202600204,2026-01-18T00:00:00+00:00,2026-01-18T04:36:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.6,False,certificate_expiry,2026-01-18T04:36:00+00:00
INC-202600205,INC-202600205,2026-01-18T02:00:00+00:00,2026-01-18T04:12:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.2,False,application_error,2026-01-18T04:12:00+00:00
INC-202600206,INC-202600206,2026-01-18T04:00:00+00:00,2026-01-18T05:18:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-01-18T05:18:00+00:00
INC-202600207,INC-202600207,2026-01-18T06:00:00+00:00,2026-01-18T07:24:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-01-18T07:24:00+00:00
INC-202600208,INC-202600208,2026-01-18T08:00:00+00:00,2026-01-18T13:00:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.0,False,application_error,2026-01-18T13:00:00+00:00
INC-202600209,INC-202600209,2026-01-18T10:00:00+00:00,2026-01-18T12:36:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.6,False,application_error,2026-01-18T12:36:00+00:00
INC-202600210,INC-202600210,2026-01-18T12:00:00+00:00,2026-01-18T13:00:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-01-18T13:00:00+00:00
